,Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
7365,Journey,PS3,2012.0,Adventure,Sony Computer Entertainment Europe,0.04,0.13,0.0,0.04,92.0,78.0,8.8,1381.0,ThatGameCompany,E
1914,LEGO Star Wars II: The Original Trilogy,DS,2006.0,Action,LucasArts,0.96,0.03,0.0,0.08,47.0,9.0,5,38.0,Amaze Entertainment,E
7263,Naruto Shippuden: Ultimate Ninja Storm Revolution,X360,2014.0,Fighting,Namco Bandai Games,0.14,0.06,0.0,0.02,62.0,11.0,7.3,44.0,CyberConnect2,T
3854,Gun,XB,2005.0,Shooter,Activision,0.38,0.12,0.0,0.02,79.0,55.0,7.8,29.0,Neversoft Entertainment,M
7361,Quake III: Revolution,PS2,2001.0,Shooter,Electronic Arts,0.1,0.08,0.0,0.03,84.0,18.0,7.2,11.0,Bullfrog Productions,M
1104,NBA Live 2003,PS2,2002.0,Sports,Electronic Arts,1.25,0.15,0.03,0.22,83.0,22.0,8.3,28.0,EA Canada,E
9944,Buffy the Vampire Slayer: Chaos Bleeds,XB,2003.0,Action,Vivendi Games,0.09,0.03,0.0,0.0,73.0,26.0,8.4,14.0,Eurocom Entertainment Software,T
152,Dragon Quest IX: Sentinels of the Starry Skies,DS,2009.0,Role-Playing,Nintendo,0.63,0.67,4.35,0.15,87.0,65.0,8.8,197.0,Level 5,E10+
5679,"Monsters, Inc.",PS2,2002.0,Adventure,Sony Computer Entertainment,0.15,0.12,0.0,0.04,52.0,15.0,7.2,10.0,Artificial Mind and Movement,E
16631,Karnaaj Rally,GBA,2003.0,Racing,Jaleco,0.01,0.0,0.0,0.0,81.0,9.0,9.5,4.0,"Infinite Dreams, Paragon 5",E
3551,True Crime: Streets of LA,GC,2003.0,Action,Activision,0.44,0.11,0.0,0.02,77.0,29.0,7.3,29.0,Exakt,M
3722,Greg Hastings' Tournament Paintball,XB,2004.0,Shooter,Activision,0.46,0.06,0.0,0.02,74.0,11.0,9.2,42.0,WXP,T
4538,Disney Sing It,X360,2008.0,Misc,Disney Interactive Studios,0.39,0.01,0.0,0.03,53.0,10.0,5.2,6.0,Zoe Mode,E
8463,Taz Wanted,PS2,2002.0,Platform,Atari,0.08,0.06,0.0,0.02,65.0,7.0,8.7,9.0,Blitz Games,E
1991,Dance Dance Revolution SuperNOVA,PS2,2006.0,Simulation,Konami Digital Entertainment,0.87,0.03,0.0,0.14,73.0,25.0,8.7,6.0,Konami,E10+
5141,Wanted: Weapons of Fate,X360,2009.0,Shooter,Warner Bros. Interactive Entertainment,0.17,0.15,0.0,0.04,62.0,61.0,7.5,26.0,GRIN,M
10743,Thor: God of Thunder,3DS,2011.0,Action,Sega,0.06,0.03,0.0,0.01,55.0,10.0,4.2,5.0,Red Fly Studio,T
11814,Blood Drive,PS3,2010.0,Racing,Activision,0.07,0.0,0.0,0.01,47.0,11.0,7,5.0,Sidhe Interactive,M
3450,Guitar Hero: Smash Hits,Wii,2009.0,Misc,Activision,0.31,0.21,0.0,0.06,74.0,17.0,7.7,6.0,Beenox,T
205,Tony Hawk's Pro Skater,PS,1999.0,Sports,Activision,3.42,1.38,0.02,0.2,92.0,18.0,9.2,69.0,Neversoft Entertainment,T
2749,Burnout,PS2,2001.0,Racing,Acclaim Entertainment,0.36,0.28,0.0,0.1,79.0,25.0,7.7,33.0,Criterion Games,E
13103,Phantom Crash,XB,2002.0,Simulation,Phantagram,0.03,0.01,0.01,0.0,74.0,23.0,8.3,14.0,Genki,T
3240,Viewtiful Joe,GC,2003.0,Action,Capcom,0.38,0.1,0.12,0.02,93.0,52.0,8.3,115.0,Clover Studio,T
10990,GripShift,PSP,2005.0,Racing,Ubisoft,0.08,0.0,0.0,0.01,70.0,37.0,8.7,22.0,Sidhe Interactive,E
13589,Shantae and the Pirate's Curse,3DS,2015.0,Platform,Rising Star Games,0.01,0.0,0.03,0.0,82.0,18.0,8.5,86.0,WayForward,E10+
3109,Drakengard,PS2,2003.0,Role-Playing,Square Enix,0.19,0.15,0.26,0.05,63.0,55.0,9.1,88.0,Cavia Inc.,M
5934,Sorcery,PS3,2012.0,Action,Sony Computer Entertainment,0.14,0.11,0.0,0.05,70.0,52.0,7.3,57.0,The Workshop,E10+
5634,Ultimate Fighting Championship: Throwdown,PS2,2002.0,Fighting,Ubisoft,0.16,0.12,0.0,0.04,68.0,19.0,8,8.0,Opus,T
3156,Real Heroes: Firefighter,Wii,2009.0,Action,Rondomedia,0.56,0.04,0.0,0.05,67.0,18.0,8.2,10.0,Epicenter Studios,E10+
6534,King of Fighters: Maximum Impact,PS2,2004.0,Fighting,Ignition Entertainment,0.13,0.1,0.0,0.03,64.0,45.0,6.9,12.0,SNK Playmore,T
3832,NBA Live 08,X360,2007.0,Sports,Electronic Arts,0.47,0.0,0.0,0.04,73.0,37.0,5.3,19.0,EA Canada,E
7997,Buffy the Vampire Slayer: Chaos Bleeds,PS2,2003.0,Action,Vivendi Games,0.09,0.07,0.0,0.02,72.0,27.0,8.9,47.0,Eurocom Entertainment Software,T
580,Skate 3,X360,2010.0,Sports,Electronic Arts,1.47,0.93,0.0,0.24,80.0,65.0,8,127.0,EA Black Box,T
6771,Racquet Sports,Wii,2010.0,Sports,Ubisoft,0.13,0.09,0.0,0.02,51.0,8.0,8.6,15.0,Asobo Studio,E
289,Battlefield 1,PS4,2016.0,Shooter,Electronic Arts,1.1,2.15,0.21,0.61,88.0,31.0,8.4,809.0,EA DICE,M
3075,Fist of the North Star: Ken's Rage,PS3,2010.0,Action,Ubisoft Annecy,0.06,0.03,0.55,0.01,60.0,30.0,6.9,29.0,"Koei, Omega Force",M
12372,Arc the Lad: End of Darkness,PS2,2004.0,Role-Playing,Sony Computer Entertainment,0.03,0.02,0.0,0.01,59.0,24.0,4.2,10.0,Cattle Call,T
270,Fallout 4,XOne,2015.0,Role-Playing,Bethesda Softworks,2.51,1.32,0.01,0.38,88.0,39.0,6.2,1749.0,Bethesda Game Studios,M
4570,Colony Wars,PS,1997.0,Simulation,Psygnosis,0.24,0.16,0.0,0.03,91.0,12.0,7.8,12.0,Psygnosis,E
14511,Worms: WMD,PS4,2016.0,Action,Sold Out,0.01,0.02,0.0,0.0,78.0,23.0,7.6,19.0,Team 17,E10+
6696,The Outfit,X360,2006.0,Action,THQ,0.21,0.02,0.0,0.02,70.0,52.0,7.5,48.0,Relic,M
3180,Tony Hawk's Pro Skater 2x,XB,2001.0,Sports,Activision,0.41,0.19,0.0,0.03,78.0,24.0,8.8,5.0,Treyarch,T
1422,Titanfall,X360,2014.0,Shooter,Electronic Arts,0.87,0.34,0.02,0.13,83.0,21.0,5.9,371.0,Bluepoint Games,M
9065,Terminator 3: Rise of the Machines,XB,2003.0,Action,Atari,0.11,0.03,0.0,0.01,35.0,24.0,2,10.0,Black Ops Entertainment,T
11030,Michael Jackson: The Experience,PSV,2011.0,Misc,Ubisoft,0.04,0.03,0.0,0.02,57.0,27.0,5.8,19.0,Ubisoft,E10+
13520,Disney's Donald Duck: Goin' Quackers,GC,2002.0,Platform,Ubisoft,0.03,0.01,0.0,0.0,61.0,7.0,3,4.0,Ubisoft Montreal,E
4557,Medal of Honor: Rising Sun,GC,2003.0,Shooter,Electronic Arts,0.33,0.09,0.0,0.01,68.0,24.0,6.4,13.0,EA LA,T
15655,NHL 09,PC,2008.0,Sports,Electronic Arts,0.0,0.02,0.0,0.0,62.0,6.0,4.1,30.0,EA Canada,E10+
1132,Ape Escape,PS,1999.0,Platform,Sony Computer Entertainment,0.71,0.48,0.32,0.11,90.0,19.0,8.8,53.0,SCEI,E
7423,G.I. Joe: The Rise of Cobra,PS3,2009.0,Action,Electronic Arts,0.11,0.07,0.0,0.03,43.0,32.0,4.8,13.0,Double Helix Games,T
13303,2002 FIFA World Cup,GC,2002.0,Sports,Electronic Arts,0.04,0.01,0.0,0.0,78.0,9.0,7.7,6.0,EA Sports,E
10152,JASF: Jane's Advanced Strike Fighters,PS3,2011.0,Simulation,Deep Silver,0.07,0.03,0.0,0.01,41.0,7.0,3.1,7.0,Trickstar Games,T
9408,WWE Survivor Series,GBA,2004.0,Fighting,THQ,0.09,0.04,0.0,0.0,55.0,12.0,8.2,5.0,Natsume,T
8345,FaceBreaker,PS3,2008.0,Fighting,Electronic Arts,0.13,0.02,0.0,0.02,53.0,37.0,3.8,20.0,EA Canada,T
2161,Sonic Unleashed,X360,2008.0,Platform,Sega,0.54,0.32,0.0,0.09,60.0,50.0,7.8,238.0,Sonic Team,E10+
3008,Star Wars: Republic Commando,XB,2005.0,Shooter,Activision,0.48,0.17,0.0,0.02,78.0,54.0,8.9,89.0,LucasArts,T
1105,LEGO Batman 2: DC Super Heroes,X360,2012.0,Action,Warner Bros. Interactive Entertainment,0.9,0.61,0.0,0.15,79.0,59.0,7.2,114.0,TT Games,E10+
692,Batman: Arkham Origins,PS3,2013.0,Action,Warner Bros. Interactive Entertainment,1.07,0.8,0.04,0.38,76.0,46.0,7.7,668.0,WB Games Montreal,T
4956,Harry Potter: Quidditch World Cup,GBA,2003.0,Sports,Electronic Arts,0.28,0.1,0.0,0.01,53.0,6.0,8.3,9.0,Magic Pockets,E
4369,Mario Golf: Advance Tour,GBA,2004.0,Sports,Nintendo,0.32,0.12,0.0,0.01,84.0,38.0,8.6,14.0,Camelot Software Planning,E
3929,Silent Hill 4: The Room,PS2,2004.0,Action,Konami Digital Entertainment,0.25,0.19,0.0,0.06,76.0,54.0,7.8,191.0,KCET,M
3696,Rayman Origins,PSV,2012.0,Platform,Ubisoft,0.12,0.33,0.0,0.09,88.0,54.0,8.4,298.0,UBlart Montpellier,E10+
7778,Conflict: Denied Ops,X360,2008.0,Shooter,Eidos Interactive,0.08,0.09,0.0,0.02,52.0,35.0,4.9,22.0,Pivotal Games,M
628,NBA 2K13,PS3,2012.0,Sports,Take-Two Interactive,1.73,0.43,0.05,0.27,90.0,26.0,8,99.0,Visual Concepts,E
2451,Darksiders II,PS3,2012.0,Action,THQ,0.35,0.35,0.01,0.14,84.0,39.0,7.1,422.0,Vigil Games,M
3824,GT Pro Series,Wii,2006.0,Racing,Ubisoft,0.46,0.01,0.02,0.04,41.0,15.0,4,21.0,MTO,E
6689,Spider-Man: Web of Shadows,Wii,2008.0,Action,Activision,0.22,0.01,0.0,0.02,63.0,20.0,6.9,13.0,"Treyarch, Shaba Games",T
3318,MySims Racing,DS,2009.0,Racing,Electronic Arts,0.25,0.29,0.0,0.07,67.0,11.0,7.3,4.0,EA Games,E
12423,Bomberman Land,PSP,2007.0,Misc,Hudson Entertainment,0.06,0.0,0.0,0.0,55.0,14.0,7.8,4.0,Racjin,E
7432,Spider-Man: Web of Shadows,PS2,2008.0,Action,Activision,0.1,0.08,0.0,0.03,69.0,4.0,4.1,16.0,"Treyarch, Shaba Games",E10+
2787,Pirates of the Caribbean: At World's End,PS3,2007.0,Action,Disney Interactive Studios,0.17,0.41,0.0,0.15,55.0,24.0,6.9,19.0,Eurocom Entertainment Software,T
1196,Pokemon Mystery Dungeon: Explorers of Sky,DS,2009.0,Role-Playing,Nintendo,0.57,0.43,0.44,0.12,54.0,26.0,9,133.0,ChunSoft,E
1676,F1 2011,PS3,2011.0,Racing,Codemasters,0.12,0.74,0.11,0.24,82.0,36.0,7.1,55.0,Codemasters,E
7618,Tekken 3D: Prime Edition,3DS,2012.0,Fighting,Nintendo,0.06,0.07,0.05,0.01,64.0,42.0,5.9,39.0,Arika,T
14615,Street Jam Basketball,GBA,2004.0,Sports,Zoo Digital Publishing,0.02,0.01,0.0,0.0,35.0,7.0,8,7.0,Prograph,E
2369,Sonic Chronicles: The Dark Brotherhood,DS,2008.0,Role-Playing,Sega,0.5,0.29,0.01,0.08,74.0,55.0,7.3,81.0,BioWare,E
4967,Farming Simulator 2013,X360,2013.0,Simulation,Focus Home Interactive,0.22,0.13,0.0,0.04,33.0,12.0,6.2,30.0,Giants Software,E
8148,EyeToy: Groove,PS2,2003.0,Misc,Sony Computer Entertainment,0.09,0.07,0.0,0.02,73.0,34.0,8,5.0,SCEE,E
3326,Shadow The Hedgehog,PS2,2005.0,Platform,Sega,0.5,0.02,0.0,0.08,45.0,28.0,6,137.0,Sonic Team,E10+
12705,Ivy the Kiwi?,Wii,2010.0,Puzzle,Rising Star Games,0.04,0.02,0.0,0.0,74.0,30.0,7.2,12.0,Prope,E
3583,Bolt,Wii,2008.0,Adventure,Disney Interactive Studios,0.19,0.31,0.0,0.06,50.0,4.0,5.8,5.0,Avalanche Software,E10+
6217,Indiana Jones and the Staff of Kings,PS2,2009.0,Action,Activision,0.11,0.01,0.0,0.16,55.0,4.0,7.5,13.0,LucasArts,T
2468,NCAA Football 14,PS3,2013.0,Sports,Electronic Arts,0.75,0.0,0.0,0.09,77.0,9.0,6.2,40.0,EA Tiburon,E
5973,Need for Speed: Most Wanted,PC,2005.0,Racing,Electronic Arts,0.02,0.23,0.0,0.04,82.0,19.0,8.5,525.0,Black Box,T
11863,Divinity II: Ego Draconis,PC,2009.0,Role-Playing,DTP Entertainment,0.01,0.05,0.0,0.01,72.0,43.0,7.7,125.0,Larian Studios,M
3667,Turok: Evolution,XB,2002.0,Shooter,Acclaim Entertainment,0.39,0.14,0.0,0.02,68.0,25.0,6.7,9.0,Acclaim,M
5158,GoldenEye: Rogue Agent,GC,2004.0,Shooter,Electronic Arts,0.28,0.07,0.0,0.01,60.0,35.0,6.7,14.0,EA LA,T
6976,Jeremy McGrath Supercross World,PS2,2001.0,Racing,Acclaim Entertainment,0.11,0.09,0.0,0.03,35.0,9.0,3.4,16.0,Acclaim,T
3423,Iron Man,Wii,2008.0,Action,Sega,0.3,0.22,0.0,0.06,44.0,14.0,7,8.0,Artificial Mind and Movement,T
8199,NBA Live 16,PS4,2015.0,Sports,Electronic Arts,0.1,0.04,0.0,0.03,59.0,27.0,6.1,70.0,EA Sports,E
2409,Crysis 3,PS3,2013.0,Shooter,Electronic Arts,0.26,0.42,0.03,0.16,77.0,23.0,6.3,288.0,Crytek,M
3212,Crysis 3,PC,2013.0,Shooter,Electronic Arts,0.17,0.39,0.0,0.07,76.0,47.0,6.5,1223.0,Crytek,M
5366,Battalion Wars 2,Wii,2007.0,Strategy,Nintendo,0.22,0.02,0.08,0.02,75.0,38.0,7.6,45.0,Kuju Entertainment,T
2895,SSX,X360,2012.0,Sports,Electronic Arts,0.38,0.26,0.0,0.06,82.0,65.0,6.4,186.0,EA Canada,E
3642,Tony Hawk's Pro Skater 3,XB,2002.0,Sports,Activision,0.34,0.18,0.0,0.02,93.0,22.0,8.4,17.0,Neversoft Entertainment,T
2743,Coded Arms,PSP,2005.0,Shooter,Konami Digital Entertainment,0.28,0.29,0.0,0.17,59.0,42.0,6.5,61.0,Konami,T
12545,Flipnic: Ultimate Pinball,PS2,2003.0,Misc,Ubisoft,0.03,0.02,0.0,0.01,64.0,28.0,8.1,12.0,SCEI,E
10572,Monster Rancher EVO,PS2,2005.0,Role-Playing,Tecmo Koei,0.02,0.02,0.05,0.01,58.0,16.0,6.8,8.0,Tecmo,E10+
14276,Yumi's Odd Odyssey,3DS,2013.0,Platform,Agatsuma Entertainment,0.0,0.0,0.03,0.0,74.0,13.0,7.7,23.0,Studio Saizensen,E
8811,Prince of Persia: The Forgotten Sands,DS,2010.0,Action,Ubisoft,0.14,0.01,0.0,0.01,57.0,7.0,6.3,6.0,Ubisoft Casablanca,E10+
492,Kirby Super Star Ultra,DS,2008.0,Platform,Nintendo,1.55,0.04,1.19,0.15,76.0,40.0,8.8,76.0,HAL Labs,E
13691,Need for Speed: ProStreet,PC,2007.0,Racing,Electronic Arts,0.0,0.04,0.0,0.01,70.0,18.0,5.9,163.0,EA Games,E10+
1116,MySims,Wii,2007.0,Simulation,Electronic Arts,0.9,0.54,0.04,0.17,68.0,38.0,7.2,56.0,EA Redwood Shores,E
1757,Sonic Rush Adventure,DS,2007.0,Platform,Sega,0.53,0.48,0.01,0.12,78.0,32.0,8.2,66.0,Dimps Corporation,E
7557,Harvest Moon: More Friends of Mineral Town,GBA,2003.0,Simulation,Ubisoft,0.14,0.05,0.0,0.0,82.0,8.0,9.2,40.0,TOSE,E
13710,The Sims Deluxe,PC,2002.0,Simulation,Electronic Arts,0.01,0.02,0.0,0.01,92.0,6.0,8.2,77.0,Maxis,T
5241,ESPN: Sports Connection,WiiU,2012.0,Sports,Ubisoft,0.2,0.12,0.0,0.03,31.0,13.0,2.7,18.0,Ubisoft,E
2783,Marvel: Ultimate Alliance 2,PS3,2009.0,Role-Playing,Activision,0.49,0.15,0.0,0.09,74.0,48.0,7.3,51.0,Vicarious Visions,T
12001,Silent Hill: Origins,PS2,2008.0,Action,Konami Digital Entertainment,0.03,0.03,0.0,0.01,70.0,21.0,7.4,59.0,Climax Group,M
13676,Resident Evil 6,PC,2012.0,Shooter,Capcom,0.0,0.04,0.0,0.0,69.0,18.0,5.9,868.0,"Capcom, QLOC",M
2295,Burnout Revenge,PS2,2005.0,Racing,Electronic Arts,0.75,0.03,0.0,0.12,90.0,52.0,8.8,114.0,Criterion Games,E10+
5939,Shaun White Snowboarding: World Stage,Wii,2009.0,Sports,Ubisoft,0.24,0.03,0.0,0.02,72.0,33.0,8.7,30.0,Ubisoft,E
3313,Dragon Ball Z: Buu's Fury,GBA,2004.0,Action,Atari,0.44,0.16,0.0,0.01,62.0,19.0,8.9,39.0,Webfoot Technologies,E
8350,Gallop Racer 2001,PS2,2001.0,Sports,Tecmo Koei,0.05,0.04,0.06,0.01,71.0,11.0,9.1,56.0,Tecmo,E
3483,Skate it,Wii,2008.0,Sports,Electronic Arts,0.5,0.03,0.0,0.04,70.0,37.0,8.4,25.0,Electronic Arts,E
5102,Guitar Hero On Tour: Modern Hits,DS,2009.0,Misc,Activision,0.13,0.2,0.0,0.04,70.0,30.0,6.3,7.0,Activision,E10+
16115,Republique,PS4,2016.0,Action,Nippon Ichi Software,0.0,0.01,0.01,0.0,72.0,35.0,5.8,29.0,"Camouflaj, LLC",M
10601,Mana Khemia: Student Alliance,PSP,2008.0,Role-Playing,Nippon Ichi Software,0.06,0.0,0.03,0.01,41.0,19.0,5.3,37.0,Gust,E10+
7659,Taiko Drum Master,PS2,2004.0,Misc,Namco Bandai Games,0.1,0.08,0.0,0.03,77.0,35.0,8.1,8.0,Namco,E
15779,Combat Flight Simulator 3: Battle for Europe,PC,2002.0,Simulation,Microsoft Game Studios,0.01,0.01,0.0,0.0,69.0,16.0,6.5,22.0,Microsoft Game Studios,E
6683,Need for Speed Rivals,PC,2013.0,Racing,Electronic Arts,0.04,0.19,0.0,0.02,76.0,16.0,3.3,546.0,Ghost Games,E10+
11594,Evolution Worlds,GC,2002.0,Role-Playing,Ubisoft,0.06,0.02,0.0,0.0,63.0,20.0,8,10.0,Sting,E
9171,Ecco the Dolphin: Defender of the Future,PS2,2002.0,Adventure,Sony Computer Entertainment,0.07,0.05,0.0,0.02,71.0,17.0,8.5,11.0,Appaloosa Interactive,E
10847,Glory Days 2,DS,2007.0,Strategy,Ghostlight,0.08,0.0,0.0,0.01,73.0,28.0,7.3,6.0,odenis studio,E10+
10039,FIFA Street 2,GC,2006.0,Sports,Electronic Arts,0.09,0.02,0.0,0.0,63.0,16.0,5.7,7.0,EA Canada,E
14091,Just Dance 2017,XOne,2016.0,Misc,Ubisoft,0.03,0.0,0.0,0.0,75.0,5.0,8,6.0,Ubisoft Paris,E10+
13139,Rave Master,GC,2002.0,Fighting,Konami Digital Entertainment,0.0,0.0,0.05,0.0,60.0,15.0,6.3,4.0,Konami,T
1102,NBA Ballers,PS2,2004.0,Sports,Midway Games,0.81,0.63,0.0,0.21,83.0,44.0,9.2,19.0,Midway,E
3276,NFL Fever 2003,XB,2002.0,Sports,Microsoft Game Studios,0.46,0.13,0.0,0.02,72.0,25.0,8.6,12.0,Microsoft Game Studios,E
13297,LEGO Indiana Jones 2: The Adventure Continues,PC,2009.0,Action,Activision,0.02,0.03,0.0,0.01,66.0,13.0,8,19.0,Traveller's Tales,E10+
8386,Disney Golf,PS2,2002.0,Sports,Electronic Arts,0.07,0.06,0.02,0.02,72.0,10.0,8.3,7.0,T&E Soft,E
11767,In The Groove,PS2,2005.0,Misc,RedOctane,0.04,0.03,0.0,0.01,72.0,14.0,9,13.0,Roxor Games,E
2207,MLB 06: The Show,PS2,2006.0,Sports,Sony Computer Entertainment,0.78,0.03,0.0,0.13,83.0,30.0,8.9,31.0,SCEA San Diego Studios,E
4552,Atelier Totori: The Adventurer of Arland,PS3,2010.0,Role-Playing,Nippon Ichi Software,0.12,0.06,0.21,0.03,74.0,19.0,6.7,109.0,Gust,T
3718,Final Fantasy Explorers,3DS,2014.0,Role-Playing,Square Enix,0.16,0.07,0.28,0.02,69.0,57.0,7,87.0,Racjin,E10+
972,Madden NFL 07,X360,2006.0,Sports,Electronic Arts,1.66,0.0,0.01,0.13,80.0,54.0,6,148.0,EA Tiburon,E
4579,2010 FIFA World Cup South Africa,Wii,2010.0,Sports,Electronic Arts,0.23,0.15,0.01,0.04,70.0,19.0,6.7,11.0,Electronic Arts,E
6155,Syphon Filter: Dark Mirror,PS2,2007.0,Shooter,Sony Computer Entertainment,0.14,0.11,0.0,0.04,70.0,24.0,7.8,12.0,Sony Bend,T
2803,Oddworld: Munch's Oddysee,XB,2001.0,Platform,Atari,0.54,0.16,0.0,0.03,80.0,30.0,8.7,32.0,Oddworld Inhabitants,T
2566,Killzone: Mercenary,PSV,2013.0,Shooter,Sony Computer Entertainment Europe,0.2,0.39,0.04,0.17,78.0,86.0,8.9,513.0,Guerilla Cambridge,M
4025,Sonic Lost World,3DS,2013.0,Platform,Sega,0.24,0.14,0.07,0.03,59.0,34.0,6.5,144.0,Dimps Corporation,E10+
6198,Bionic Commando,X360,2009.0,Platform,Capcom,0.12,0.12,0.01,0.03,70.0,65.0,7.3,87.0,GRIN,M
9889,Jeremy McGrath Supercross World,GC,2002.0,Racing,Acclaim Entertainment,0.09,0.02,0.0,0.0,36.0,14.0,5.6,5.0,Acclaim,E
2792,Tiger Woods PGA Tour 08,PS3,2007.0,Sports,Electronic Arts,0.22,0.37,0.0,0.14,79.0,30.0,6.6,7.0,EA Salt Lake,E
3866,The Sims 2: Open for Business,PC,2006.0,Simulation,Electronic Arts,0.46,0.05,0.0,0.0,78.0,29.0,8.6,35.0,Maxis,T
14860,Baldur's Gate: Dark Alliance,GBA,2004.0,Role-Playing,"Destination Software, Inc",0.02,0.01,0.0,0.0,76.0,17.0,6.5,11.0,Magic Pockets,T
12096,Crazy Taxi 2,DC,2001.0,Racing,Sega,0.0,0.0,0.07,0.0,82.0,18.0,8.1,29.0,Hitmaker,T
1401,Mortal Kombat X,XOne,2015.0,Fighting,Warner Bros. Interactive Entertainment,1.03,0.21,0.0,0.14,86.0,21.0,7.3,279.0,"Warner Bros. Interactive Entertainment, NetherRealm Studios",M
8931,Crash: Twinsanity,XB,2004.0,Platform,Vivendi Games,0.11,0.03,0.0,0.01,66.0,30.0,8.7,29.0,Traveller's Tales,E
7703,Big Mutha Truckers 2,PS2,2005.0,Racing,Xplosiv,0.1,0.07,0.0,0.03,51.0,26.0,2.1,9.0,Eutechnyx,M
4979,NCAA Football 08,PS3,2007.0,Sports,Electronic Arts,0.35,0.0,0.0,0.03,77.0,13.0,7.9,28.0,EA Sports,E
2661,Star Wars Episode II: Attack of the Clones,GBA,2002.0,Action,THQ,0.55,0.2,0.0,0.01,38.0,14.0,5,6.0,David A. Palmer Productions,E
2158,World Championship Poker,PS2,2004.0,Misc,Play It,0.8,0.03,0.0,0.13,60.0,8.0,7.7,11.0,Coresoft,E
8088,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",DS,2005.0,Action,Disney Interactive Studios,0.15,0.01,0.0,0.01,65.0,20.0,7.5,4.0,Amaze Entertainment,E10+
10197,Bionicle Heroes,GC,2006.0,Shooter,Eidos Interactive,0.08,0.02,0.0,0.0,51.0,4.0,5.2,5.0,Traveller's Tales,E10+
11788,Agatha Christie: And Then There Were None,Wii,2008.0,Adventure,The Adventure Company,0.06,0.01,0.0,0.01,50.0,23.0,6.2,12.0,AWE Games,T
2100,Fallout 3,PC,2008.0,Role-Playing,Bethesda Softworks,0.02,0.88,0.0,0.08,91.0,48.0,7.9,3450.0,Bethesda Game Studios,M
15117,Here They Lie,PS4,2016.0,Adventure,Sony Computer Entertainment,0.0,0.02,0.0,0.0,62.0,31.0,6.5,36.0,The Tangentlemen,M
6708,Bolt,X360,2008.0,Adventure,Disney Interactive Studios,0.18,0.05,0.0,0.02,57.0,18.0,7.1,7.0,Avalanche Software,E10+
1673,The Sims 2: Castaway,Wii,2007.0,Simulation,Electronic Arts,0.44,0.63,0.0,0.14,73.0,19.0,8.2,10.0,Maxis,T
10293,Hellboy: The Science of Evil,X360,2008.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,44.0,31.0,5.7,9.0,Krome Studios,T
4213,Two Worlds II,PS3,2011.0,Role-Playing,Unknown,0.26,0.1,0.06,0.05,70.0,28.0,7,65.0,Reality Pump,M
1548,The LEGO Movie Videogame,X360,2014.0,Action,Warner Bros. Interactive Entertainment,0.69,0.47,0.0,0.11,69.0,8.0,7.2,26.0,TT Games,E10+
11796,Rayman 3: Hoodlum Havoc,XB,2003.0,Platform,Ubisoft,0.06,0.02,0.0,0.0,75.0,13.0,7.9,8.0,Ubisoft,E
3220,XCOM: Enemy Unknown,X360,2012.0,Strategy,Take-Two Interactive,0.36,0.21,0.0,0.05,90.0,35.0,8.3,366.0,Firaxis Games,M
7170,Spider-Man: Edge of Time,PS3,2011.0,Action,Activision,0.13,0.07,0.0,0.03,58.0,43.0,7.2,29.0,Beenox,T
7430,Unreal II: The Awakening,XB,2004.0,Shooter,Atari,0.17,0.04,0.0,0.01,64.0,27.0,5.3,20.0,Tantalus Interactive,M
3976,Sega Bass Fishing,Wii,2008.0,Sports,Sega,0.45,0.01,0.0,0.04,59.0,29.0,6.3,9.0,Cavia Inc.,E
8353,MotoGP 09/10,X360,2010.0,Racing,Capcom,0.07,0.09,0.0,0.02,69.0,41.0,5.7,41.0,Monumental Games,E
1772,Call of Duty 4: Modern Warfare,PC,2007.0,Shooter,Activision,0.0,1.12,0.0,0.03,92.0,40.0,8.5,2360.0,Infinity Ward,M
9388,Chessmaster,XB,2004.0,Misc,Ubisoft,0.1,0.03,0.0,0.0,79.0,12.0,9,6.0,Ubisoft,E
10860,Dungeons,PC,2011.0,Strategy,Kalypso Media,0.07,0.02,0.0,0.01,65.0,35.0,4.6,106.0,Realmforge Studios,M
2016,MySims Agents,Wii,2009.0,Adventure,Electronic Arts,0.61,0.32,0.0,0.1,78.0,28.0,8.6,28.0,Electronic Arts,E
2005,LEGO Pirates of the Caribbean: The Video Game,X360,2011.0,Action,Disney Interactive Studios,0.54,0.39,0.0,0.09,73.0,54.0,7,31.0,Traveller's Tales,E10+
3237,Donkey Kong Barrel Blast,Wii,2007.0,Racing,Nintendo,0.19,0.26,0.11,0.06,46.0,34.0,6.8,26.0,Paon Corporation,E
4424,G-Force,Wii,2009.0,Action,Disney Interactive Studios,0.19,0.2,0.0,0.05,69.0,6.0,8,6.0,Eurocom Entertainment Software,E10+
10270,Blazblue: Continuum Shift Extend,PSV,2011.0,Fighting,PQube,0.03,0.05,0.02,0.02,83.0,28.0,7.5,97.0,Arc System Works,T
2257,Wii Play: Motion,Wii,2011.0,Misc,Nintendo,0.23,0.42,0.18,0.09,60.0,34.0,6.1,16.0,Nintendo,E10+
5574,NBA Street V3,XB,2005.0,Sports,Electronic Arts,0.28,0.03,0.0,0.01,89.0,41.0,8.9,10.0,EA Canada,E
